biomass_taro_future_ssp126,duration_taro_future_ssp126,duration_tef_historical_ssp370,duration_soybean_future_ssp370,yield_fonio_future_ssp370,yield_fonio_future_ssp126,duration_taro_future_ssp370,duration_tomato_historical_ssp370,duration_tef_future_ssp370,biomass_taro_historical_ssp370,duration_fonio_historical_ssp370,yield_groundnut_historical_ssp370,biomass_sesame_historical_ssp370,duration_soybean_historical_ssp370,yield_tomato_future_ssp370,biomass_sesame_future_ssp370,biomass_sesame_future_ssp126,yield_taro_future_ssp126,duration_cowpea_future_ssp126,biomass_tef_future_ssp370,biomass_groundnut_future_ssp126,biomass_tomato_historical_ssp370,yield_maize_future_ssp370,yield_maize_historical_ssp370,duration_tomato_future_ssp370,biomass_groundnut_historical_ssp370,biomass_maize_future_ssp370,biomass_sorghum_historical_ssp370,yield_tomato_future_ssp126,yield_tomato_historical_ssp370,yield_sesame_historical_ssp370,yield_sorghum_historical_ssp370,biomass_fonio_future_ssp126,biomass_cowpea_future_ssp370,duration_fonio_future_ssp126,duration_cowpea_future_ssp370,yield_tef_future_ssp370,duration_sesame_historical_ssp370,yield_soybean_future_ssp370,duration_tef_future_ssp126,yield_sesame_future_ssp126,yield_tef_future_ssp126,yield_maize_future_ssp126,yield_groundnut_future_ssp126,biomass_tomato_future_ssp370,yield_tef_historical_ssp370,biomass_soybean_future_ssp126,biomass_tef_future_ssp126,biomass_groundnut_future_ssp370,duration_sesame_future_ssp126,yield_soybean_historical_ssp370,duration_cowpea_historical_ssp370,yield_taro_historical_ssp370,duration_groundnut_future_ssp370,yield_sorghum_future_ssp370,duration_taro_historical_ssp370,biomass_soybean_historical_ssp370,duration_groundnut_historical_ssp370,biomass_fonio_future_ssp370,yield_fonio_historical_ssp370,duration_maize_historical_ssp370,yield_cowpea_future_ssp126,biomass_tef_historical_ssp370,duration_sorghum_future_ssp370,duration_sorghum_historical_ssp370,duration_sorghum_future_ssp126,biomass_sorghum_future_ssp370,yield_sorghum_future_ssp126,duration_maize_future_ssp370,biomass_taro_future_ssp370,duration_tomato_future_ssp126,biomass_cowpea_future_ssp126,duration_fonio_future_ssp370,biomass_tomato_future_ssp126,yield_cowpea_future_ssp370,yield_cowpea_historical_ssp370,yield_soybean_future_ssp126,duration_sesame_future_ssp370,yield_taro_future_ssp370,yield_groundnut_future_ssp370,duration_groundnut_future_ssp126,duration_maize_future_ssp126,biomass_maize_future_ssp126,biomass_fonio_historical_ssp370,duration_soybean_future_ssp126,biomass_maize_historical_ssp370,biomass_sorghum_future_ssp126,biomass_soybean_future_ssp370,yield_sesame_future_ssp370,biomass_cowpea_historical_ssp370,id
,,90.975,,,,,,90.55,,,,,,,,,,,2190.967,,,39.759,31.778,,,116.866,,,,,,,,,,416.275,,,90.95,,389.1,23.259,,,336.633,,2047.792,,,,,,,,,,,,,61.111,,1771.616,,,,,,55.375,,,,,,,,,,,,,55.804,68.393,,,93.463,,,,,"50"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51"
,,91,,,,,161,90.942,,,,,,66.292,,,,,2567.308,,89.467,78.207,74.38,161,,230.086,,69.75,45.667,,,,,,,487.825,,,91,,453.775,70.457,,129.958,391.508,,2388.275,,,,,,,,,,,,,79.268,,2060.458,,,,,,71.724,,161,,,136.75,,,,,,,,74.293,207.336,,,218.741,,,,,"52"
,,,,,,,161,,,,,,,114.467,,,,,,,153.05,,,161,,,,106.767,78.1,,,,,,,,,,,,,,,224.408,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,209.466,,,,,,,,,,,,,,,,,"53"
,,90.992,80.086,,,,161,90.667,,,,,86.37,126.025,,,,,2631.042,,179.25,103.517,105.528,161,,304.388,,95.742,91.458,,,,,,,499.934,,704.19,90.95,,457.5,112.828,,247.166,408.125,1878.802,2407.934,,,621.787,,,,,,1776.611,,,,79.898,,2148.325,,,,,,72.431,,161,,,187.683,,,657.595,,,,,75.19,331.759,,81.569,310.268,,2011.853,,,"54"
,,90.992,80.259,,,,,90.717,,,,,87.102,,,,,,3305.683,,,177.483,176.157,,,522.017,,,,,,,,,,628.05,,808.397,90.95,,575.784,191.733,,,514.667,2182.25,3030.192,,,716.528,,,,,,2047.25,,,,80.482,,2708.867,,,,,,72.448,,,,,,,,763.75,,,,,75.371,563.905,,82.078,517.982,,2309.724,,,"55"
,,91,93.733,,,,161,91,,,,,101.13,524.358,,,,,3598.95,,635.683,318.742,312.213,161,,937.578,,420.892,324.175,,,,,,,683.842,,1090.974,91,,611.758,360.354,,1028.125,516.425,2843.543,3219.975,,,957.917,,,,,,2736.87,,,,92.176,,2718,,,,,,83.422,,161,,,825.334,,,995.233,,,,,86.724,1059.905,,95.328,918.352,,3117.017,,,"56"
,,91,101.612,,,,161,91,,,,,110.046,893.708,,,,,4197.575,,1148.7,667.302,715.935,161,,1962.707,973.213,744.167,585.808,,330.917,,,,,797.533,,1495.828,91,,707.633,754.492,,1752.325,595.459,3920.181,3724.284,,,1329.102,,,,459.322,,3797.398,,,,99.444,,3133.967,67.473,70.87,66.009,1350.839,336.304,89.224,,161,,,1459.258,,,1372.052,,,,,92.888,2219.043,,103.216,2105.722,989.25,4273.758,,,"57"
,,91,105.759,,,,161,91,,,,,113.944,794.683,,,,,4041.375,,1051.85,749.336,799.759,161,,2203.896,,673.867,536.425,,,,,,,767.825,,1569.362,91,,691.092,862.578,,1558.192,578.383,4146.707,3637.275,,,1389.176,,,,,,3969.018,,,,102.222,,3044.142,,,,,,93.319,,161,,,1321.333,,,1451.284,,,,,96.009,2537.138,,107.086,2352.12,,4483.854,,,"58"
,,91,118.845,,,,161,91,,,,,129.102,1555.667,,,,,4725.35,,2194.833,1725.095,1803.472,161,,5073.715,,1384.275,1119.317,,,,,,,897.784,,2310.19,91,,799.408,1851.741,,3050.391,666.208,6247.974,4207.325,,,2075.167,,,,,,5928.991,,,,113.277,,3506.408,,,,,,103.112,,161,,,2714.266,,,2186.828,,,,,106.017,5446.38,,120.81,5304.398,,6600.474,,,"59"
,,91,135.379,,,,161,91,,,,,146.056,1860.475,,,,,4619.358,,2639.85,2531.172,2523.722,161,,7444.603,,1621.808,1346.375,,,,,,,877.642,,2842.767,91,,778.966,2542.104,,3648.025,642.184,7680.871,4099.842,,,2499.092,,,,,,7140.232,,,,124.454,,3379.975,,,,,,114.828,,161,,,3180.017,,,2688.276,,,,,118.129,7476.707,,137.31,7422.648,,8122.302,,,"60"
,,91,137.836,,,,161,91,,,,,148.222,2846.3,,,,,5510.675,,4276.025,3414.25,3370.935,161,,10041.914,,2581.109,2180.775,,,,,,,1047.025,,3280.138,91,,951.15,3438.957,,5580.975,801.058,8814.466,5006.366,,,2869.065,,,,,,8197.435,,,,123.722,,4216.192,,,,,,113.621,,161,,,5061.033,,,3085.069,,,,,117.328,10114.569,,139.569,9914.658,,9371.698,,,"61"
,,91,135.155,,,,161,90.85,,,,,143.241,3371.892,,,,,5986.875,,5524.834,3722.293,3668.009,161,,10948.043,,3151.5,2817.7,,,,,,,1137.492,,3459.922,90.992,,1060.033,3731.302,,6611.6,941.384,9385.233,5579.033,,,3023.231,,,,,,8637.87,,,,117.908,,4954.816,,,,,,109.767,,161,,,6179.4,,,3284.853,,,,,113,10974.396,,136.741,10788.296,,9885.604,,,"62"
,,91,,,,,,91,,,,,,,,,,,4915.408,,,41.857,34.167,,,123.009,295.454,,,,100.463,,,,,933.925,,,91,,868.434,35.839,,,754.942,,4570.65,,,,,,,138.393,,,,,,68.185,,3973.325,48.589,51.13,49.357,407.026,116.464,60.946,,,,,,,,,,,,,63.08,105.348,,,100.592,342.357,,,,"63"
,,91,,,,,,91,,,,,,,,,,,3079.425,,,14.509,11.666,,,42.804,129,,,,43.908,,,,,585.05,,,91,,526.142,11.402,,,435.4,,2769.208,,,,,,,64.428,,,,,,68.926,,2291.533,45.036,47.343,45.652,189.438,52.179,61.625,,,,,,,,,,,,,63.991,33.554,,,34.435,153.41,,,,"64"
,,90.95,,,,,,90.142,,,38.843,,,,,,,,2827.917,36.92,,5.536,8.065,,110.76,16.402,,,,,,,,,,537.317,,,90.708,,521.308,3.956,12.947,,460.867,,2743.684,44.75,,,,,106.036,,,,136.852,,,53.658,,2425.417,,,,,,46.009,,,,,,,,,,,15.696,113.58,47.902,11.866,,,23.963,,,,,"65"
,,91,,,,,,91,,,180.824,,,,,,,,2419.575,455.482,,47.25,53.815,,516.741,139.036,156.75,,,,53.324,,,,,459.708,,,91,,379.792,40.072,159.419,,279.725,,1998.817,384.357,,,,,231.866,80.92,,,254.75,,,76.435,,1472.225,49.527,52.037,50.134,238.054,64.491,68.893,,,,,,,,,,,134.509,260.089,70.866,117.956,,,158.213,189.75,,,,"66"
,,91,,,,,,91,,,,,,,,,,,998.542,,,37.509,41.741,,,110.366,,,,,,,,,,189.675,,,91,,139.092,50.911,,,91.442,,732.167,,,,,,,,,,,,,78.5,,481.15,,,,,,76.678,,,,,,,,,,,,,78.634,149.723,,,122.704,,,,,"67"
,,91,,,,,,91,,,,,,,,,,,1339.383,,,38.937,29.463,,,114.518,,,,,,,,,,254.492,,,91,,212.992,35.438,,,155.417,,1120.667,,,,,,,,,,,,,68.843,,817.9,,,,,,67.678,,,,,,,,,,,,,69.09,104.107,,,86.315,,,,,"68"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69"
,,91,,,,,,90.967,,,,,,,,,,,2228.267,,,,,,,,,,,,,,,,,423.333,,,91,,387.008,,,,326.434,,2036.575,,,,,,,,,,,,,,,1717.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70"
,,91,,,,,,90.992,,,,,,,,,,,2347.925,,,95.473,109.065,,,280.946,,,,,,,,,,446.075,,,91,,405.292,89.759,,,339.542,,2133.175,,,,,,,,,,,,,70.926,,1787.158,,,,,,64.661,,,,,,,,,,,,,65.357,264.009,,,320.806,,,,,"71"
,,,,,,,161,,,,,,,55.692,,,,,,,65.092,,,161,,,,53.675,33.15,,,,,,,,,,,,,,,109.216,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,105.183,,,,,,,,,,,,,,,,,"72"
,,91,,,,,,91,,,,,,,,,,,2682.084,,,155.276,123.834,,,456.655,,,,,,,,,,509.592,,,91,,449.734,133.647,,,369,,2366.867,,,,,,,,,,,,,88.102,,1942.167,,,,,,80.81,,,,,,,,,,,,,83.604,393.095,,,364.204,,,,,"73"
,,91,92.5,,,,161,91,,,,,98.472,286.108,,,,,3388.092,,314.658,242.086,206.324,161,,712.026,552.694,209.067,160.5,,187.926,,,,,643.767,,1006.569,91,,568.3,260.905,,561.05,472.825,2636.543,2990.983,,,850.435,,,,271.384,,2429.852,,,,91.241,,2488.533,58.178,59.944,56.741,798.304,191.402,83.767,,161,,,409.925,,,922.802,,,,,86.621,767.267,,93.871,606.741,562.964,2876.077,,,"74"
,,91,97.965,,,,161,91,,,,,103.796,318.125,,,,,3241.108,,331.725,291.181,239.741,161,,856.526,,220.875,169.266,,,,,,,615.792,,1113.707,91,,536.441,307.276,,623.8,435.917,2908.836,2823.075,,,941.333,,,,,,2689.565,,,,95.731,,2294.184,,,,,,88.535,,161,,,433.092,,,1018.164,,,,,91.25,903.724,,99.19,704.982,,3182.034,,,"75"
,,91,110.785,,,,,91,,,,,117.361,,,,,,2563.45,,,432.905,346.963,,,1273.396,,,,,,,,,,487.067,,1339.319,91,,392.558,438.336,,,291.008,3465.508,2065.992,,,1110.935,,,,,,3174.009,,,,107.593,,1531.516,,,,,,99.5,,,,,,,,1212.94,,,,,102.215,1289.19,,112.431,1020.324,,3826.586,,,"76"
,,91,97.655,,,,161,91,,,,,104.232,297.608,,,,,3167.475,,315.683,343.595,321.843,161,,1010.474,627.593,188.759,161.016,,213.38,,,,,601.834,,1219.69,91,,525.408,366.034,,583.5,438.408,3223.914,2765.35,,,1064.713,,,,302.938,,3042.176,,,,93.935,,2307.734,61.724,63.75,60.562,891.027,223.17,85.612,,161,,,370.042,,,1128.371,,,,,88.638,1076.595,,99.414,946.472,656.34,3484.724,,,"77"
,,91,117.242,,,,161,91,,,,,124.454,244.825,,,,,2564.025,,270.958,559.017,490.139,161,,1644.19,,177.858,138.217,,,,,,,487.175,,1552.259,91,,402.208,581.879,,480.084,300.784,4085.388,2116.708,,,1275.231,,,,,,3643.518,,,,112.139,,1582.958,,,,,,103.612,,161,,,348.742,,,1429.914,,,,,105.81,1711.431,,118.974,1441.574,,4435.086,,,"78"
,,91,136.914,,,,161,91,,,,,148.046,581.292,,,,,3155.908,,714.35,1681.078,1660.861,161,,4944.414,,456.942,364.309,,,,,,,599.6,,2557.319,91,,496.108,1721.716,,1139.766,376.05,6854.043,2611.216,,,2187.204,,,,,,6249.195,,,,126.685,,1978.992,,,,,,115.457,,161,,,896.042,,,2398.897,,,,,118.655,5063.733,,139,4884.825,,7306.629,,,"79"
,,91,128.819,,,,161,91,,,,,137.602,514.933,,,,,3519.308,,682.658,1362.543,1410.102,161,,4007.388,,402.95,348.117,,,,,,,668.6,,2344.5,91,,585.658,1508.104,,1009.666,486.725,6321.664,3082.45,,,2020.528,,,,,,5773.009,,,,117.685,,2561.55,,,,,,107.974,,161,,,790.067,,,2212.595,,,,,110.862,4435.732,,130.302,4147.222,,6698.491,,,"80"
,,91,137.664,,,,161,91,,,,,149.5,1082.058,,,,,4278.442,,1462.433,2372.974,2388.546,161,,6979.198,,883.525,745.866,,,,,,,812.925,,2972.517,91,,725.225,2396.793,,2121.683,613.9,8005.5,3817.192,,,2633.648,,,,,,7524.648,,,,123.194,,3230.983,,,,,,112.483,,161,,,1732.35,,,2802,,,,,115.879,7049.457,,139.56,7025,,8492.828,,,"81"
,,91,144.56,,,,161,91,,,,,154.768,2253.883,,,,,5162.433,,3410.925,3507.465,3493.917,161,,10315.957,,1991.758,1739.525,,,,,,,980.892,,3445.888,91,,891.842,3521.836,,4419.358,765.517,9470.095,4693.742,,,3063.093,,,,,,8751.731,,,,125.824,,4029.35,,,,,,116.233,,161,,,3905.425,,,3314.526,,,,,119.845,10358.345,,147.129,10276.185,,9845.311,,,"82"
,,91,139.974,,,,161,90.742,,,,,149.87,4464.325,,,,,6452.683,,7156.475,4445.181,4479.472,161,,13074.052,,4153.758,3649.85,,,,,,,1226.009,,3971.681,90.958,,1145.025,4590.509,,8753.567,1005.8,11088.991,6026.484,,,3574.463,,,,,,10212.648,,,,118.176,,5294,,,,,,109.974,,161,,,8144.558,,,3881.164,,,,,112.767,13501.578,,143.492,13174.935,,11347.733,,,"83"
,,91,,,,,,90.775,,,,,,,,,,,3352.984,,,9.562,7.537,,,28.304,126.102,,,,42.908,,,,,637.017,,,90.925,,613.358,7.875,,,547.183,,3228.325,,,,,,,61.527,,,,,,70.796,,2879.9,45.964,48.009,46.652,181.054,52.116,66.152,,,,,,,,,,,,,67.794,23.134,,,22.037,153.25,,,,"84"
,,91,,,,,,90.734,,,,,,,,,,,4872.258,,,40.598,34.935,,,119.393,305.306,,,,103.815,,,,,925.766,,,90.975,,876.917,36.67,,,773.592,,4615.242,,,,,,,138.428,,,,,,65,,4071.525,47.688,50.537,48.438,407.098,120.223,57.545,,,,,,,,,,,,,59.696,107.857,,,102.759,353.652,,,,"85"
,,91,,,,,,91,,,61.898,,,,,,,,3868.758,103.571,,26.116,19.944,,176.843,76.741,207.231,,,,70.472,,,,,735.042,,,91,,691.142,19.839,36.232,,591.267,,3637.634,128.545,,,,,136.17,96.152,,,169.611,,,63.944,,3111.966,45.259,48.194,46.134,282.634,83.062,55.91,,,,,,,,,,,45.009,145.964,58.206,58.304,,,58.667,244.223,,,,"86"
,,91,,,,,,91,,,136.88,,,,,,,,2972.616,313.902,,21.58,29.074,,391.037,63.554,149.417,,,,50.778,,,,,564.766,,,91,,505.383,26.009,109.83,,407.383,,2660.008,273.393,,,,,181.759,72.464,,,225.185,,,71.408,,2144.216,46.625,49.213,47.482,213.134,61.982,63.473,,,,,,,,,,,95.643,203.473,65.84,76.482,,,85.583,182.536,,,,"87"
,,91,80.81,,,,,91,,,,,85.361,,,,,,1870.2,,,16,17.982,,,46.625,71.38,,,,24.259,,,,,355.383,,357.198,91,,303.742,20.223,,,233.083,948.612,1598.866,,,263.824,,,,38.902,,753.806,,,,72.12,,1226.808,43.929,45.972,44.643,114.482,33.018,63.991,,,,,,,,332,,,,,67.455,59.161,,82.466,52.565,97.062,1020.603,,,"88"
,,91,,,,,,91,,,84.926,,,,,,,,1665.492,233.661,,19.402,20.417,,242.694,56.937,,,,,,,,,,316.458,,,91,,278.275,18.562,81.759,,220.375,,1464.708,215.348,,,,,199.16,,,,231.704,,,69.12,,1159.7,,,,,,61.188,,,,,,,,,,,75.384,221.518,64.562,54.411,,,59.805,,,,,"89"
,,,,,,,,,,,,,,,,,,,,,,29.723,36.083,,,87.536,,,,,,,,,,,,,,,,28.777,,,,,,,,,,,,,,,,,,68.778,,,,,,,,61.893,,,,,,,,,,,,,64.036,84.634,,,106.204,,,,,"90"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91"
,,91,,,,,,91,,,,,,,,,,,1820.8,,,101.58,114.158,,,298.786,,,,,,,,,,345.925,,,91,,307.108,91.196,,,239.966,,1616.333,,,,,,,,,,,,,75.454,,1263.033,,,,,,68.625,,,,,,,,,,,,,70.268,268.25,,,335.722,,,,,"92"
,,91,,,,,,91,,,,,,,,,,,1955.1,,,140.839,150.389,,,414.348,,,,,,,,,,371.483,,,91,,330.725,125.75,,,265.975,,1740.6,,,,,,,,,,,,,74.342,,1400.092,,,,,,67.098,,,,,,,,,,,,,68.973,369.786,,,442.278,,,,,"93"
,,91,,,,,,90.967,,,,,,,,,,,2031.4,,,171.196,131.222,,,503.527,,,,,,,,,,385.975,,,91,,348.4,118.795,,,289.492,,1833.667,,,,,,,,,,,,,71.972,,1523.575,,,,,,65.741,,,,,,,,,,,,,66.884,349.509,,,385.963,,,,,"94"
,,91,88.086,,,,,90.992,,,,,92.704,,,,,,2214.792,,,246.652,195.13,,,725.25,,,,,,,,,,420.842,,782.784,91,,373.025,164.911,,,305.742,2004.604,1963.458,,,614.25,,,,,,1754.972,,,,75.981,,1609.125,,,,,,70.098,,,,,,,,701.612,,,,,70.964,485,,89.448,573.898,,2236.414,,,"95"
,,91,103.19,,,,,91,,,,,109.111,,,,,,2314.05,,,596.973,511.907,,,1755.732,,,,,,,,,,439.658,,1103.164,91,,358.817,501.955,,,257.942,2758.94,1888.592,,,875.639,,,,,,2501.805,,,,93.519,,1357.725,,,,,,86.768,,,,,,,,965.612,,,,,87.946,1476.393,,104.646,1505.63,,3151.94,,,"96"
,,91,107.914,,,,,91,,,,,113.944,,,,,,2302.55,,,339.646,207.204,,,998.931,,,,,,,,,,437.525,,1355.302,91,,353.608,334.862,,,252.65,3370.31,1861.242,,,1061.843,,,,,,3033.806,,,,102.056,,1329.85,,,,,,95.612,,,,,,,,1179.595,,,,,98.121,984.828,,108.879,609.389,,3872.379,,,"97"
,,91,94.914,,,,,91,,,,,100.806,,,,,,2823.508,,,328.008,233.102,,,964.672,,,,,,,,,,536.517,,1203.302,91,,476.184,311.612,,,391.617,3163.957,2506.258,,,1000.009,,,,,,2857.213,,,,90.454,,2061.134,,,,,,82.81,,,,,,,,1107.379,,,,,86.043,916.552,,96.673,685.639,,3438.026,,,"98"
,,91,96.035,,,,,91,,,,,101.852,,,,,,2830.083,,,334.474,233.454,,,983.681,,,,,,,,,,537.758,,1210.414,91,,469.617,310.086,,,379.808,3123.879,2471.558,,,1002.787,,,,,,2865.222,,,,91.537,,1999,,,,,,83.948,,,,,,,,1093.31,,,,,86.87,912.086,,97.491,686.667,,3458.371,,,"99"
,,91,,,,,161,91,,,,,,196.241,,,,,2680.092,,217.267,552.905,431.75,161,,1626.164,,144.508,110.833,,,,,,,509.208,,,91,,407.967,539.267,,384.758,291.658,,2147.116,,,,,,,,,,,,,107.148,,1535.258,,,,,,99.06,,161,,,283.383,,,,,,,,101.138,1586.052,,,1269.815,,,,,"100"
,,91,117.819,,,,161,91,,,,,126.343,221.508,,,,,2957.225,,268.058,775.603,678.056,161,,2281.319,,166.592,136.717,,,,,,,561.875,,1928.492,91,,461.783,782.922,,434.25,344.233,5067.56,2430.442,,,1595.5,,,,,,4558.518,,,,109.741,,1811.858,,,,,,100.233,,161,,,326.592,,,1773.629,,,,,102.457,2302.732,,119.604,1994.176,,5509.983,,,"101"
,,91,117.362,,,,161,91,,,,,127.12,388.217,,,,,3495.583,,535.266,1094.741,1097.018,161,,3219.75,,308.958,272.975,,,,,,,664.125,,2249.112,91,,579.55,1190.431,,761.175,480.675,5970.026,3050.225,,,1959.926,,,,,,5599.722,,,,106.916,,2529.934,,,,,,97.034,,161,,,605.75,,,2089.482,,,,,99.328,3501.19,,119.155,3226.509,,6425.94,,,"102"
,,91,147.569,,,,161,91,,,,,164.408,1076.933,,,,,4504.45,,1407.066,3329.284,3463.241,161,,9791.879,,883.208,717.6,,,,,,,855.8,,3762.241,91,,731.142,3341.897,,2111.65,579.083,10359.888,3848.217,,,3374.75,,,,,,9642.083,,,,127.861,,3047.875,,,,,,114.733,,161,,,1731.883,,,3626,,,,,118.612,9829.069,,152.621,10186.139,,10749.095,,,"103"
,,91,140.974,,,,161,90.992,,,,,154.528,1334.058,,,,,4875.975,,1872.966,3212.664,3372.657,161,,9448.957,,1115.825,955.2,,,,,,,926.475,,3590.707,91,,832.133,3364.586,,2615.667,710.325,10021.836,4379.658,,,3263.666,,,,,,9324.768,,,,122.037,,3738.484,,,,,,110.845,,161,,,2187.891,,,3507.698,,,,,114.534,9895.768,,145.448,9919.556,,10259.19,,,"104"
,,91,142.302,,,,161,91,,,,,153.139,1868.5,,,,,5242.834,,2511.75,3121.267,3167.806,161,,9180.302,,1547.35,1280.925,,,,,,,996.117,,3426.517,91,,896.367,3272.181,,3663.833,754.084,9267.104,4717.592,,,2984.463,,,,,,8526.954,,,,124.389,,3968.858,,,,,,113.465,,161,,,3033.925,,,3243.526,,,,,117.448,9624.12,,144.871,9317.083,,9790.069,,,"105"
,,91,144.242,,,,161,90.7,,,,,155.296,4057.158,,,,,6317.708,,6313.767,4407.345,4459.167,161,,12962.681,,3629.742,3220.066,,,,,,,1200.333,,4031.043,90.958,,1110.342,4600.258,,7955.2,963.183,11113.026,5843.883,,,3579.204,,,,,,10226.334,,,,121.019,,5069.366,,,,,,111.552,,161,,,7117.158,,,3889.569,,,,,115.043,13530.267,,148.198,13115.315,,11517.25,,,"106"
,,91,,,,,,90.966,,,,,,,,,,,5054.858,,,84.964,67.722,,,249.857,,,,,,,,,,960.408,,,91,,905.234,73.455,,,781.7,,4764.483,,,,,,,,,,,,,74.824,,4114.167,,,,,,68.393,,,,,,,,,,,,,70.312,216.17,,,199.176,,,,,"107"
,,90.992,,,,,,90.558,,,78.009,,,,,,,,5219.925,134.705,,,,,222.87,,,,,,,,,,,991.784,,,90.925,,940.875,,47.125,,829.325,,4951.975,166.937,,,,,125.339,,,,150.296,,,,,4365.292,,,,,,,,,,,,,,,,,58.41,132.75,,,,,,,,,,"108"
,,91,,,,,,90.992,,,82.204,,,,,,,,4398,154.018,,36.107,32.019,,234.954,106.17,,,,,,,,,,835.642,,,91,,775.517,31.223,53.92,,661.067,,4081.6,172.938,,,,,132.705,,,,167.713,,,63.472,,3479.266,,,,,,55.402,,,,,,,,,,,60.562,142.723,57.625,91.732,,,94.102,,,,,"109"
,,91,80.638,,,,,91,,,101.518,,85.51,,,,,,2717.35,247.018,,16.714,26.694,,290.12,49.187,135.815,,,,46.185,,,,,516.3,,418.474,91,,470.7,24.143,86.518,,387.667,1101.914,2477.458,212.098,,335.111,,,177.58,66.143,,957.5,216.731,,,70.843,,2040.4,45.92,48.352,46.777,194.58,57.241,63.116,,,,,,,,385.706,,,74.241,197.643,65.428,70.911,,82.224,78.611,168.384,1195.612,,,"110"
,,91,76.422,,,,,90.875,,,92.907,,81.537,,,,,,2060.075,243.009,,13.071,18.815,,265.546,38.607,93.685,,,,31.889,,,,,391.425,,393.276,90.983,,357.358,20.33,85.071,,297.9,1084.767,1880.733,171.223,,310.796,,,158.366,48.009,,888.046,202.38,,,66.352,,1567.708,42.196,44.352,43.08,141.277,43.134,58.125,,,,,,,,379.664,,,59.955,177.187,61,59.946,,78.543,55.454,126.849,1123.629,,,"111"
,,91,,,,,,90.742,,,112.056,,,,,,,,1873.516,278.544,,12.241,19.454,,320.056,35.893,,,,,,,,,,355.95,,,90.967,,324.017,17.696,97.491,,269.967,,1705.3,197.857,,,,,158.491,,,,201.935,,,64.87,,1420.85,,,,,,57.482,,,,,,,,,,,69.286,177.991,60.125,51.723,,,56.796,,,,,"112"
,,91,,,,,,90.758,,,,,,,,,,,1757.859,,,21.812,25.12,,,64.384,,,,,,,,,,334.008,,,90.975,,305.05,19.938,,,254.008,,1605.616,,,,,,,,,,,,,63.963,,1336.658,,,,,,57.688,,,,,,,,,,,,,60.33,58.946,,,74.268,,,,,"113"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114"
,,91,,,,,,91,,,,,,,,,,,1978.183,,,77.089,99.463,,,226.848,,,,,,,,,,375.891,,,91,,336.483,74.625,,,270.442,,1770.983,,,,,,,,,,,,,73.324,,1423.35,,,,,,66.42,,,,,,,,,,,,,68.178,219.5,,,292.342,,,,,"115"
,,91,,,,,,90.925,,,,,,,,,,,1974.183,,,117.527,137.333,,,345.661,,,,,,,,,,375.084,,,91,,338.05,112.116,,,281.342,,1779.284,,,,,,,,,,,,,71.592,,1480.775,,,,,,64.464,,,,,,,,,,,,,66.473,329.696,,,403.926,,,,,"116"
,,91,,,,,,90.967,,,,,,,,,,,2546.8,,,236.438,222.759,,,695.375,,,,,,,,,,483.9,,,91,,439.492,180.572,,,373.117,,2313.142,,,,,,,,,,,,,71.907,,1963.808,,,,,,64.696,,,,,,,,,,,,,66.161,531.08,,,655.241,,,,,"117"
,,91,,,,,,90.975,,,475.676,,,,,,,,2461.492,1473.357,,308.777,262.454,,1359.111,908.107,,,,,,,,,,467.692,,,91,,419.892,231.259,515.652,,349.383,,2210.058,1796.518,,,,,201.866,,,,224.926,,,75.574,,1838.858,,,,,,69.161,,,,,,,,,,,628.786,220.241,70.312,680.313,,,771.945,,,,,"118"
,,91,94.034,,,,,91,,,,,99.037,,,,,,2498.875,,,520.875,455.676,,,1531.902,,,,,,,,,,474.816,,1001.94,91,,417.75,411.679,,,332.342,2624.75,2198.875,,,824.602,,,,,,2355.972,,,,82.815,,1749.183,,,,,,76.563,,,,,,,,918.672,,,,,77.661,1210.812,,95.353,1340.259,,2862.569,,,"119"
,,91,,,,,,91,,,,,,,,,,,2655.491,,,691.652,587.806,,,2034.116,,,,,,,,,,504.542,,,91,,431.333,554.241,,,332.566,,2270.267,,,,,,,,,,,,,87.797,,1750.284,,,,,,80.848,,,,,,,,,,,,,81.91,1630.188,,,1728.935,,,,,"120"
,,91,100.534,,,,,91,,,,,106.12,,,,,,2743.416,,,329.431,185.278,,,969.052,,,,,,,,,,521.233,,1267.681,91,,438.625,312.517,,,338.858,3289.81,2308.633,,,1039.232,,,,,,2969.204,,,,94.518,,1783.475,,,,,,88.086,,,,,,,,1151.457,,,,,90.87,919.25,,102.078,544.861,,3621.905,,,"121"
